nohup: ignoring input
Sanity check …
  encoded  : torch.Size([2, 16, 64, 64])  mean=0.0050  var=0.9960
  logits   : torch.Size([2, 256])
  atk grad : 7.65e-06  ✓
  L_bit    : 0.7045  L_amp : 0.0000
  Acc      : 47.3%  α=0.500
Sanity check passed ✓

Device     : cuda
Parameters : 2,757,297
Warmup     : 200 epochs (no attack)
Save dir   : ./weights/
============================================================================
    Ep    Loss  L_bit  L_mean  L_var  L_amp    Acc%      α   atk
============================================================================
   274  0.5003 0.4969 0.00000 0.0000 0.0002  77.73% 0.5134 0.000 ★
   276  0.5001 0.5036 0.00001 0.0000 0.0002  77.82% 0.5135 0.000 ★
   278  0.4965 0.4978 0.00000 0.0000 0.0002  77.93% 0.5135 0.000 ★
   283  0.4903 0.4826 0.00001 0.0000 0.0002  78.17% 0.5129 0.000 ★
   284  0.4936 0.4943 0.00000 0.0000 0.0002  78.19% 0.5127 0.000 ★
   285  0.4902 0.4876 0.00003 0.0000 0.0001  78.51% 0.5125 0.000 ★
   288  0.4899 0.4896 0.00003 0.0000 0.0001  78.52% 0.5119 0.000 ★
   293  0.4824 0.4772 0.00000 0.0000 0.0002  78.72% 0.5132 0.000 ★
   295  0.4818 0.4795 0.00000 0.0000 0.0002  79.05% 0.5131 0.000 ★
   297  0.4782 0.4797 0.00000 0.0000 0.0002  79.40% 0.5122 0.000 ★
   300  0.4761 0.4741 0.00000 0.0000 0.0001  79.32% 0.5113 0.000
   304  0.4715 0.4723 0.00002 0.0000 0.0002  79.64% 0.5119 0.000 ★
   311  0.4659 0.4681 0.00001 0.0000 0.0001  79.95% 0.5102 0.000 ★
   314  0.4653 0.4619 0.00002 0.0000 0.0001  80.00% 0.5105 0.000 ★
   316  0.4627 0.4673 0.00000 0.0000 0.0001  80.07% 0.5111 0.000 ★
   318  0.4626 0.4627 0.00000 0.0000 0.0002  80.14% 0.5116 0.000 ★
   320  0.4594 0.4618 0.00000 0.0000 0.0002  80.52% 0.5113 0.000 ★
   325  0.4546 0.4579 0.00000 0.0000 0.0001  80.52% 0.5101 0.000 ★
   328  0.4521 0.4527 0.00001 0.0000 0.0001  80.93% 0.5103 0.000 ★
   332  0.4507 0.4547 0.00005 0.0000 0.0002  81.01% 0.5107 0.000 ★
   333  0.4488 0.4478 0.00000 0.0000 0.0002  81.16% 0.5105 0.000 ★
   335  0.4458 0.4497 0.00000 0.0000 0.0001  81.28% 0.5098 0.000 ★
   338  0.4454 0.4436 0.00001 0.0000 0.0001  81.34% 0.5086 0.000 ★
   341  0.4428 0.4388 0.00001 0.0000 0.0001  81.53% 0.5095 0.000 ★
   344  0.4395 0.4332 0.00003 0.0000 0.0002  81.60% 0.5103 0.000 ★
   347  0.4380 0.4367 0.00000 0.0000 0.0001  81.67% 0.5097 0.000 ★
   349  0.4371 0.4376 0.00001 0.0000 0.0001  81.84% 0.5093 0.000 ★
   350  0.4355 0.4409 0.00000 0.0000 0.0001  81.86% 0.5093 0.000 ★
   352  0.4349 0.4346 0.00000 0.0000 0.0001  81.91% 0.5097 0.000 ★
   356  0.4298 0.4318 0.00000 0.0000 0.0002  82.17% 0.5100 0.000 ★
   357  0.4258 0.4232 0.00001 0.0000 0.0002  82.44% 0.5098 0.000 ★
   369  0.4217 0.4221 0.00001 0.0000 0.0001  82.57% 0.5093 0.000 ★
   370  0.4208 0.4139 0.00000 0.0000 0.0001  82.67% 0.5092 0.000 ★
   373  0.4198 0.4236 0.00000 0.0000 0.0001  82.68% 0.5091 0.000 ★
   374  0.4168 0.4200 0.00006 0.0000 0.0001  82.73% 0.5088 0.000 ★
   375  0.4176 0.4130 0.00004 0.0000 0.0001  82.90% 0.5086 0.000 ★
   382  0.4132 0.4115 0.00003 0.0000 0.0001  82.91% 0.5089 0.000 ★
   384  0.4118 0.4140 0.00001 0.0000 0.0001  83.00% 0.5088 0.000 ★
   385  0.4108 0.4134 0.00009 0.0000 0.0002  83.23% 0.5089 0.000 ★
   386  0.4104 0.4063 0.00000 0.0000 0.0001  83.37% 0.5091 0.000 ★
   389  0.4051 0.4048 0.00000 0.0000 0.0001  83.60% 0.5081 0.000 ★
   392  0.4038 0.4022 0.00003 0.0000 0.0001  83.65% 0.5080 0.000 ★
   397  0.3996 0.4015 0.00002 0.0000 0.0001  83.75% 0.5084 0.000 ★
   400  0.4009 0.4069 0.00006 0.0000 0.0001  83.90% 0.5082 0.000 ★
   404  0.3953 0.3954 0.00010 0.0000 0.0001  84.06% 0.5077 0.000 ★
   405  0.3940 0.3987 0.00002 0.0000 0.0001  84.22% 0.5081 0.000 ★
   410  0.3910 0.3899 0.00005 0.0000 0.0001  84.34% 0.5088 0.000 ★
   412  0.3898 0.3862 0.00005 0.0000 0.0001  84.47% 0.5084 0.000 ★
   414  0.3880 0.3954 0.00000 0.0000 0.0001  84.59% 0.5080 0.000 ★
   415  0.3844 0.3821 0.00004 0.0000 0.0001  84.86% 0.5081 0.000 ★
   427  0.3792 0.3785 0.00000 0.0000 0.0001  84.93% 0.5086 0.000 ★
   428  0.3789 0.3744 0.00004 0.0000 0.0001  85.03% 0.5084 0.000 ★
   430  0.3768 0.3798 0.00004 0.0000 0.0001  85.11% 0.5080 0.000 ★
   433  0.3764 0.3744 0.00001 0.0000 0.0001  85.15% 0.5078 0.000 ★
   438  0.3744 0.3773 0.00000 0.0000 0.0001  85.29% 0.5082 0.000 ★
   439  0.3681 0.3645 0.00003 0.0000 0.0001  85.77% 0.5081 0.000 ★
   453  0.3624 0.3598 0.00000 0.0000 0.0001  85.93% 0.5081 0.000 ★
   461  0.3585 0.3589 0.00002 0.0000 0.0001  86.05% 0.5083 0.000 ★
   462  0.3570 0.3597 0.00000 0.0000 0.0001  86.12% 0.5082 0.000 ★
   468  0.3556 0.3552 0.00000 0.0000 0.0001  86.25% 0.5079 0.000 ★
   470  0.3519 0.3537 0.00000 0.0000 0.0001  86.56% 0.5081 0.000 ★
   476  0.3474 0.3430 0.00000 0.0000 0.0001  86.67% 0.5082 0.000 ★
   478  0.3480 0.3493 0.00001 0.0000 0.0001  86.76% 0.5080 0.000 ★
   484  0.3458 0.3475 0.00000 0.0000 0.0001  86.78% 0.5081 0.000 ★
   490  0.3417 0.3505 0.00001 0.0000 0.0001  86.87% 0.5077 0.000 ★
   493  0.3368 0.3308 0.00006 0.0000 0.0001  87.07% 0.5081 0.000 ★
   495  0.3389 0.3360 0.00005 0.0000 0.0001  87.08% 0.5080 0.000 ★
   496  0.3359 0.3324 0.00005 0.0000 0.0002  87.39% 0.5078 0.000 ★
   499  0.3348 0.3330 0.00006 0.0000 0.0001  87.45% 0.5076 0.000 ★
