nohup: ignoring input
Sanity check …
  encoded  : torch.Size([2, 16, 64, 64])  mean=0.0000  var=1.0000
  logits   : torch.Size([2, 256])
  atk grad : 1.15e-05  ✓
  L_bit    : 0.6963  L_amp : 0.0000
  Acc      : 54.3%
Sanity check passed ✓

Device     : cuda
Parameters : 2,757,297
Warmup     : 1000 epochs (no attack)
Save dir   : ./weights/
============================================================================
    Ep    Loss  L_bit  L_amp    Acc%      α   atk
============================================================================
 21000  0.0162 0.0067 0.0059  99.70% 0.2500 0.350
 21100  0.0255 0.0064 0.0063  99.47% 0.2500 0.350
 21200  0.0151 0.0083 0.0055  99.73% 0.2500 0.350
 21300  0.0241 0.0165 0.0061  99.49% 0.2500 0.350
 21400  0.0122 0.0054 0.0062  99.83% 0.2500 0.350
 21500  0.0176 0.0204 0.0054  99.67% 0.2500 0.350
 21600  0.0143 0.0087 0.0059  99.75% 0.2500 0.350
 21700  0.0163 0.0099 0.0058  99.71% 0.2500 0.350
 21800  0.0166 0.0146 0.0065  99.74% 0.2500 0.350
 21900  0.0171 0.0213 0.0058  99.66% 0.2500 0.350
 22000  0.0148 0.0092 0.0058  99.77% 0.2500 0.350
 22100  0.0119 0.0063 0.0059  99.83% 0.2500 0.350
 22200  0.0116 0.0051 0.0054  99.85% 0.2500 0.350
 22300  0.0153 0.0092 0.0056  99.73% 0.2500 0.350
 22400  0.0174 0.0075 0.0053  99.67% 0.2500 0.350
 22500  0.0149 0.0085 0.0057  99.74% 0.2500 0.350
 22600  0.0137 0.0056 0.0057  99.82% 0.2500 0.350
 22700  0.0250 0.0212 0.0058  99.51% 0.2500 0.350
 22800  0.0126 0.0062 0.0057  99.81% 0.2500 0.350
 22900  0.0115 0.0068 0.0063  99.87% 0.2500 0.350
 23000  0.0130 0.0089 0.0058  99.82% 0.2500 0.350
 23100  0.0149 0.0139 0.0056  99.75% 0.2500 0.350
 23200  0.0122 0.0058 0.0054  99.78% 0.2500 0.350
 23300  0.0107 0.0056 0.0056  99.87% 0.2500 0.350
 23317  0.0108 0.0058 0.0057  99.89% 0.2500 0.350 ★
 23383  0.0104 0.0047 0.0054  99.90% 0.2500 0.350 ★
 23400  0.0168 0.0085 0.0056  99.67% 0.2500 0.350
 23500  0.0196 0.0256 0.0053  99.60% 0.2500 0.350
 23600  0.0252 0.0419 0.0055  99.47% 0.2500 0.350
 23700  0.0156 0.0191 0.0054  99.72% 0.2500 0.350
 23800  0.0138 0.0057 0.0057  99.78% 0.2500 0.350
 23900  0.0198 0.0057 0.0050  99.59% 0.2500 0.350
 24000  0.0200 0.0190 0.0055  99.59% 0.2500 0.350
 24100  0.0130 0.0060 0.0053  99.80% 0.2500 0.350
 24200  0.0113 0.0067 0.0053  99.83% 0.2500 0.350
 24300  0.0117 0.0049 0.0057  99.83% 0.2500 0.350
 24400  0.0155 0.0077 0.0057  99.72% 0.2500 0.350
 24500  0.0235 0.0060 0.0058  99.49% 0.2500 0.350
 24600  0.0166 0.0107 0.0058  99.69% 0.2500 0.350
 24700  0.0126 0.0064 0.0053  99.80% 0.2500 0.350
 24800  0.0191 0.0146 0.0056  99.69% 0.2500 0.350
 24900  0.0140 0.0063 0.0053  99.76% 0.2500 0.350
 25000  0.0144 0.0054 0.0057  99.74% 0.2500 0.350
 25100  0.0138 0.0096 0.0057  99.75% 0.2500 0.350
 25200  0.0109 0.0047 0.0051  99.85% 0.2500 0.350
 25300  0.0135 0.0051 0.0056  99.81% 0.2500 0.350
 25400  0.0170 0.0152 0.0056  99.70% 0.2500 0.350
 25500  0.0125 0.0057 0.0055  99.81% 0.2500 0.350
 25543  0.0099 0.0045 0.0054  99.90% 0.2500 0.350 ★
 25600  0.0133 0.0122 0.0054  99.78% 0.2500 0.350
 25700  0.0120 0.0061 0.0057  99.83% 0.2500 0.350
 25800  0.0139 0.0129 0.0054  99.74% 0.2500 0.350
 25900  0.0139 0.0075 0.0057  99.74% 0.2500 0.350
 26000  0.0134 0.0076 0.0056  99.81% 0.2500 0.350
 26100  0.0127 0.0074 0.0055  99.80% 0.2500 0.350
 26200  0.0195 0.0067 0.0053  99.57% 0.2500 0.350
 26300  0.0124 0.0057 0.0050  99.80% 0.2500 0.350
 26400  0.0148 0.0064 0.0055  99.73% 0.2500 0.350
 26500  0.0122 0.0060 0.0051  99.78% 0.2500 0.350
 26510  0.0089 0.0031 0.0051  99.93% 0.2500 0.350 ★
 26600  0.0110 0.0058 0.0051  99.84% 0.2500 0.350
 26700  0.0108 0.0041 0.0055  99.84% 0.2500 0.350
 26800  0.0179 0.0064 0.0046  99.63% 0.2500 0.350
 26900  0.0206 0.0172 0.0054  99.55% 0.2500 0.350
 27000  0.0130 0.0085 0.0055  99.78% 0.2500 0.350
 27100  0.0163 0.0196 0.0049  99.69% 0.2500 0.350
 27200  0.0201 0.0293 0.0059  99.59% 0.2500 0.350
 27300  0.0155 0.0058 0.0055  99.70% 0.2500 0.350
 27400  0.0241 0.0066 0.0060  99.50% 0.2500 0.350
 27500  0.0194 0.0082 0.0050  99.58% 0.2500 0.350
 27600  0.0111 0.0063 0.0053  99.86% 0.2500 0.350
 27700  0.0161 0.0055 0.0055  99.69% 0.2500 0.350
 27800  0.0131 0.0045 0.0055  99.79% 0.2500 0.350
 27900  0.0192 0.0142 0.0049  99.60% 0.2500 0.350
 28000  0.0111 0.0040 0.0052  99.84% 0.2500 0.350
 28100  0.0185 0.0141 0.0050  99.60% 0.2500 0.350
 28200  0.0171 0.0224 0.0052  99.67% 0.2500 0.350
 28300  0.0142 0.0065 0.0057  99.77% 0.2500 0.350
 28400  0.0143 0.0073 0.0051  99.76% 0.2500 0.350
 28500  0.0191 0.0062 0.0052  99.58% 0.2500 0.350
 28600  0.0158 0.0050 0.0052  99.70% 0.2500 0.350
 28700  0.0163 0.0046 0.0053  99.69% 0.2500 0.350
 28800  0.0167 0.0062 0.0051  99.67% 0.2500 0.350
 28900  0.0161 0.0041 0.0049  99.72% 0.2500 0.350
 29000  0.0128 0.0065 0.0050  99.79% 0.2500 0.350
 29100  0.0143 0.0072 0.0050  99.73% 0.2500 0.350
 29200  0.0131 0.0072 0.0050  99.77% 0.2500 0.350
 29300  0.0147 0.0101 0.0049  99.73% 0.2500 0.350
 29400  0.0123 0.0104 0.0054  99.82% 0.2500 0.350
 29500  0.0106 0.0066 0.0054  99.87% 0.2500 0.350
 29600  0.0151 0.0063 0.0062  99.76% 0.2500 0.350
 29700  0.0168 0.0138 0.0050  99.66% 0.2500 0.350
 29800  0.0191 0.0243 0.0049  99.59% 0.2500 0.350
 29900  0.0169 0.0048 0.0055  99.71% 0.2500 0.350
 30000  0.0157 0.0036 0.0053  99.73% 0.2500 0.350
 30100  0.0119 0.0104 0.0050  99.81% 0.2500 0.350
 30200  0.0118 0.0102 0.0052  99.78% 0.2500 0.350
 30300  0.0198 0.0069 0.0048  99.56% 0.2500 0.350
 30400  0.0138 0.0133 0.0045  99.73% 0.2500 0.350
 30500  0.0119 0.0073 0.0053  99.81% 0.2500 0.350
 30600  0.0106 0.0058 0.0048  99.86% 0.2500 0.350
 30700  0.0181 0.0077 0.0058  99.62% 0.2500 0.350
 30800  0.0188 0.0050 0.0045  99.60% 0.2500 0.350
 30900  0.0101 0.0046 0.0049  99.86% 0.2500 0.350
 31000  0.0180 0.0078 0.0051  99.61% 0.2500 0.350
 31100  0.0113 0.0070 0.0047  99.83% 0.2500 0.350
 31200  0.0131 0.0055 0.0049  99.75% 0.2500 0.350
 31300  0.0112 0.0064 0.0048  99.80% 0.2500 0.350
 31400  0.0141 0.0045 0.0049  99.75% 0.2500 0.350
 31500  0.0189 0.0036 0.0059  99.64% 0.2500 0.350
 31600  0.0117 0.0066 0.0053  99.80% 0.2500 0.350
 31700  0.0123 0.0080 0.0053  99.80% 0.2500 0.350
 31800  0.0141 0.0048 0.0051  99.74% 0.2500 0.350
 31900  0.0122 0.0039 0.0049  99.79% 0.2500 0.350
 32000  0.0105 0.0089 0.0050  99.84% 0.2500 0.350
 32100  0.0098 0.0048 0.0047  99.86% 0.2500 0.350
 32200  0.0100 0.0061 0.0049  99.88% 0.2500 0.350
 32300  0.0117 0.0127 0.0053  99.84% 0.2500 0.350
 32400  0.0182 0.0059 0.0056  99.66% 0.2500 0.350
 32500  0.0136 0.0062 0.0047  99.75% 0.2500 0.350
 32600  0.0105 0.0061 0.0050  99.86% 0.2500 0.350
 32700  0.0106 0.0043 0.0049  99.84% 0.2500 0.350
 32800  0.0108 0.0047 0.0052  99.83% 0.2500 0.350
 32900  0.0119 0.0046 0.0054  99.81% 0.2500 0.350
 33000  0.0148 0.0070 0.0053  99.74% 0.2500 0.350
 33100  0.0111 0.0062 0.0048  99.82% 0.2500 0.350
 33200  0.0097 0.0046 0.0049  99.87% 0.2500 0.350
 33300  0.0116 0.0079 0.0051  99.81% 0.2500 0.350
 33400  0.0122 0.0069 0.0050  99.79% 0.2500 0.350
 33500  0.0134 0.0058 0.0048  99.75% 0.2500 0.350
 33600  0.0099 0.0069 0.0047  99.87% 0.2500 0.350
 33700  0.0128 0.0076 0.0049  99.77% 0.2500 0.350
 33800  0.0103 0.0052 0.0050  99.86% 0.2500 0.350
 33900  0.0119 0.0075 0.0047  99.80% 0.2500 0.350
 34000  0.0105 0.0060 0.0047  99.84% 0.2500 0.350
 34100  0.0134 0.0059 0.0053  99.78% 0.2500 0.350
 34200  0.0137 0.0115 0.0051  99.75% 0.2500 0.350
 34300  0.0112 0.0057 0.0052  99.82% 0.2500 0.350
 34400  0.0101 0.0050 0.0051  99.84% 0.2500 0.350
 34500  0.0110 0.0061 0.0051  99.82% 0.2500 0.350
 34600  0.0112 0.0036 0.0048  99.82% 0.2500 0.350
 34700  0.0125 0.0041 0.0047  99.78% 0.2500 0.350
 34800  0.0101 0.0059 0.0043  99.86% 0.2500 0.350
 34900  0.0102 0.0059 0.0049  99.86% 0.2500 0.350
 35000  0.0121 0.0037 0.0049  99.79% 0.2500 0.350
 35100  0.0102 0.0069 0.0052  99.87% 0.2500 0.350
 35200  0.0089 0.0045 0.0044  99.88% 0.2500 0.350
 35300  0.0111 0.0058 0.0051  99.86% 0.2500 0.350
 35400  0.0133 0.0078 0.0052  99.75% 0.2500 0.350
 35500  0.0105 0.0074 0.0051  99.84% 0.2500 0.350
 35600  0.0099 0.0052 0.0056  99.87% 0.2500 0.350
 35700  0.0085 0.0032 0.0044  99.89% 0.2500 0.350
 35800  0.0123 0.0067 0.0046  99.77% 0.2500 0.350
 35900  0.0145 0.0134 0.0048  99.72% 0.2500 0.350
 36000  0.0144 0.0061 0.0049  99.73% 0.2500 0.350
 36100  0.0087 0.0040 0.0052  99.92% 0.2500 0.350
 36200  0.0103 0.0052 0.0048  99.87% 0.2500 0.350
 36300  0.0121 0.0037 0.0049  99.80% 0.2500 0.350
 36400  0.0113 0.0086 0.0049  99.81% 0.2500 0.350
 36500  0.0112 0.0052 0.0051  99.83% 0.2500 0.350
 36600  0.0109 0.0096 0.0045  99.82% 0.2500 0.350
 36700  0.0150 0.0199 0.0051  99.71% 0.2500 0.350
 36800  0.0133 0.0117 0.0053  99.75% 0.2500 0.350
 36900  0.0111 0.0062 0.0052  99.85% 0.2500 0.350
 37000  0.0175 0.0252 0.0053  99.64% 0.2500 0.350
 37100  0.0097 0.0040 0.0047  99.87% 0.2500 0.350
 37200  0.0102 0.0062 0.0048  99.83% 0.2500 0.350
 37300  0.0085 0.0041 0.0051  99.90% 0.2500 0.350
 37400  0.0103 0.0045 0.0047  99.85% 0.2500 0.350
 37452  0.0075 0.0036 0.0046  99.94% 0.2500 0.350 ★
 37500  0.0133 0.0031 0.0045  99.74% 0.2500 0.350
 37600  0.0122 0.0037 0.0045  99.76% 0.2500 0.350
 37700  0.0098 0.0039 0.0054  99.86% 0.2500 0.350
 37800  0.0128 0.0100 0.0052  99.79% 0.2500 0.350
 37900  0.0110 0.0036 0.0049  99.81% 0.2500 0.350
 38000  0.0097 0.0039 0.0052  99.88% 0.2500 0.350
 38100  0.0100 0.0041 0.0048  99.86% 0.2500 0.350
 38200  0.0147 0.0210 0.0048  99.70% 0.2500 0.350
 38300  0.0103 0.0052 0.0051  99.84% 0.2500 0.350
 38400  0.0115 0.0044 0.0046  99.81% 0.2500 0.350
 38500  0.0110 0.0049 0.0049  99.81% 0.2500 0.350
 38600  0.0108 0.0048 0.0045  99.79% 0.2500 0.350
 38700  0.0106 0.0044 0.0051  99.84% 0.2500 0.350
 38800  0.0098 0.0050 0.0047  99.85% 0.2500 0.350
 38900  0.0115 0.0051 0.0044  99.83% 0.2500 0.350
 39000  0.0104 0.0083 0.0048  99.85% 0.2500 0.350
 39100  0.0121 0.0058 0.0045  99.77% 0.2500 0.350
 39200  0.0081 0.0026 0.0046  99.91% 0.2500 0.350
 39300  0.0148 0.0083 0.0054  99.73% 0.2500 0.350
 39400  0.0105 0.0077 0.0051  99.84% 0.2500 0.350
 39500  0.0148 0.0056 0.0049  99.72% 0.2500 0.350
 39600  0.0131 0.0038 0.0049  99.79% 0.2500 0.350
 39700  0.0127 0.0031 0.0046  99.77% 0.2500 0.350
 39800  0.0106 0.0033 0.0055  99.84% 0.2500 0.350
 39900  0.0105 0.0064 0.0046  99.86% 0.2500 0.350
 40000  0.0132 0.0100 0.0044  99.74% 0.2500 0.350
 40089  0.0069 0.0030 0.0043  99.95% 0.2500 0.350 ★
 40100  0.0126 0.0100 0.0044  99.75% 0.2500 0.350
 40200  0.0163 0.0186 0.0049  99.67% 0.2500 0.350
 40300  0.0141 0.0156 0.0051  99.73% 0.2500 0.350
 40400  0.0129 0.0091 0.0048  99.73% 0.2500 0.350
 40500  0.0156 0.0055 0.0048  99.71% 0.2500 0.350
 40600  0.0143 0.0031 0.0048  99.70% 0.2500 0.350
 40700  0.0172 0.0040 0.0042  99.59% 0.2500 0.350
 40800  0.0125 0.0052 0.0043  99.76% 0.2500 0.350
 40900  0.0142 0.0183 0.0044  99.71% 0.2500 0.350
 41000  0.0196 0.0066 0.0048  99.55% 0.2500 0.350
 41100  0.0118 0.0045 0.0048  99.78% 0.2500 0.350
 41200  0.0095 0.0029 0.0049  99.86% 0.2500 0.350
 41300  0.0140 0.0171 0.0043  99.73% 0.2500 0.350
 41400  0.0149 0.0126 0.0050  99.72% 0.2500 0.350
 41500  0.0095 0.0051 0.0046  99.87% 0.2500 0.350
 41600  0.0105 0.0049 0.0046  99.80% 0.2500 0.350
 41700  0.0168 0.0183 0.0043  99.63% 0.2500 0.350
 41800  0.0095 0.0036 0.0046  99.83% 0.2500 0.350
 41900  0.0097 0.0044 0.0049  99.84% 0.2500 0.350
 42000  0.0084 0.0033 0.0043  99.87% 0.2500 0.350
 42100  0.0080 0.0032 0.0045  99.91% 0.2500 0.350
 42200  0.0133 0.0101 0.0051  99.78% 0.2500 0.350
 42300  0.0113 0.0052 0.0044  99.78% 0.2500 0.350
 42400  0.0116 0.0060 0.0048  99.80% 0.2500 0.350
 42500  0.0094 0.0041 0.0044  99.85% 0.2500 0.350
 42600  0.0095 0.0042 0.0048  99.86% 0.2500 0.350
 42700  0.0130 0.0041 0.0043  99.73% 0.2500 0.350
 42800  0.0127 0.0088 0.0046  99.75% 0.2500 0.350
 42900  0.0110 0.0028 0.0046  99.82% 0.2500 0.350
 43000  0.0167 0.0042 0.0048  99.64% 0.2500 0.350
 43100  0.0096 0.0050 0.0047  99.87% 0.2500 0.350
 43200  0.0122 0.0039 0.0049  99.78% 0.2500 0.350
 43300  0.0101 0.0057 0.0042  99.84% 0.2500 0.350
 43400  0.0183 0.0049 0.0047  99.58% 0.2500 0.350
 43500  0.0093 0.0042 0.0052  99.87% 0.2500 0.350
 43600  0.0102 0.0081 0.0045  99.81% 0.2500 0.350
 43700  0.0103 0.0054 0.0042  99.84% 0.2500 0.350
 43800  0.0091 0.0033 0.0048  99.86% 0.2500 0.350
 43900  0.0106 0.0052 0.0044  99.81% 0.2500 0.350
 44000  0.0127 0.0110 0.0042  99.78% 0.2500 0.350
 44100  0.0082 0.0037 0.0040  99.88% 0.2500 0.350
 44200  0.0125 0.0104 0.0041  99.74% 0.2500 0.350
 44300  0.0085 0.0029 0.0041  99.88% 0.2500 0.350
 44400  0.0141 0.0039 0.0043  99.70% 0.2500 0.350
 44500  0.0103 0.0028 0.0041  99.84% 0.2500 0.350
 44600  0.0126 0.0153 0.0039  99.71% 0.2500 0.350
 44700  0.0140 0.0039 0.0046  99.70% 0.2500 0.350
 44800  0.0091 0.0037 0.0040  99.87% 0.2500 0.350
 44900  0.0186 0.0041 0.0047  99.58% 0.2500 0.350
 45000  0.0123 0.0034 0.0048  99.78% 0.2500 0.350
 45100  0.0146 0.0051 0.0042  99.70% 0.2500 0.350
 45200  0.0149 0.0225 0.0050  99.71% 0.2500 0.350
 45300  0.0163 0.0093 0.0043  99.66% 0.2500 0.350
 45400  0.0129 0.0029 0.0043  99.74% 0.2500 0.350
 45500  0.0105 0.0109 0.0043  99.82% 0.2500 0.350
 45600  0.0104 0.0046 0.0049  99.80% 0.2500 0.350
 45700  0.0079 0.0040 0.0045  99.90% 0.2500 0.350
 45751  0.0062 0.0022 0.0044  99.96% 0.2500 0.350 ★
 45800  0.0087 0.0032 0.0042  99.87% 0.2500 0.350
 45900  0.0090 0.0044 0.0049  99.87% 0.2500 0.350
 46000  0.0094 0.0053 0.0046  99.86% 0.2500 0.350
 46100  0.0154 0.0031 0.0045  99.69% 0.2500 0.350
 46200  0.0087 0.0037 0.0040  99.87% 0.2500 0.350
 46300  0.0118 0.0031 0.0048  99.80% 0.2500 0.350
 46400  0.0126 0.0132 0.0041  99.74% 0.2500 0.350
 46500  0.0101 0.0043 0.0052  99.86% 0.2500 0.350
 46600  0.0114 0.0028 0.0043  99.77% 0.2500 0.350
 46700  0.0095 0.0044 0.0042  99.84% 0.2500 0.350
 46800  0.0112 0.0059 0.0047  99.81% 0.2500 0.350
 46900  0.0087 0.0044 0.0041  99.85% 0.2500 0.350
 47000  0.0075 0.0031 0.0044  99.93% 0.2500 0.350
 47100  0.0092 0.0028 0.0043  99.86% 0.2500 0.350
 47200  0.0090 0.0065 0.0039  99.85% 0.2500 0.350
 47300  0.0107 0.0089 0.0050  99.86% 0.2500 0.350
 47400  0.0126 0.0083 0.0047  99.76% 0.2500 0.350
 47500  0.0117 0.0037 0.0048  99.79% 0.2500 0.350
 47600  0.0098 0.0055 0.0038  99.82% 0.2500 0.350
 47700  0.0080 0.0046 0.0043  99.87% 0.2500 0.350
 47800  0.0092 0.0047 0.0045  99.88% 0.2500 0.350
 47900  0.0129 0.0041 0.0045  99.76% 0.2500 0.350
 48000  0.0134 0.0118 0.0041  99.72% 0.2500 0.350
 48100  0.0099 0.0061 0.0049  99.86% 0.2500 0.350
 48200  0.0129 0.0160 0.0048  99.76% 0.2500 0.350
 48300  0.0090 0.0046 0.0044  99.85% 0.2500 0.350
 48400  0.0077 0.0049 0.0043  99.89% 0.2500 0.350
 48500  0.0151 0.0028 0.0037  99.69% 0.2500 0.350
 48600  0.0268 0.0101 0.0047  99.31% 0.2500 0.350
 48700  0.0109 0.0045 0.0047  99.78% 0.2500 0.350
 48800  0.0094 0.0020 0.0045  99.86% 0.2500 0.350
 48900  0.0081 0.0056 0.0043  99.88% 0.2500 0.350
 49000  0.0121 0.0037 0.0046  99.79% 0.2500 0.350
 49100  0.0076 0.0025 0.0045  99.88% 0.2500 0.350
 49200  0.0096 0.0033 0.0039  99.85% 0.2500 0.350
 49300  0.0089 0.0034 0.0042  99.85% 0.2500 0.350
 49400  0.0135 0.0160 0.0039  99.72% 0.2500 0.350
 49500  0.0106 0.0050 0.0041  99.81% 0.2500 0.350
 49600  0.0103 0.0059 0.0040  99.82% 0.2500 0.350
 49700  0.0102 0.0032 0.0047  99.84% 0.2500 0.350
 49800  0.0150 0.0078 0.0039  99.64% 0.2500 0.350
 49900  0.0075 0.0032 0.0039  99.90% 0.2500 0.350
 50000  0.0079 0.0029 0.0042  99.90% 0.2500 0.350
 50100  0.0117 0.0064 0.0048  99.80% 0.2500 0.350
 50200  0.0092 0.0045 0.0041  99.84% 0.2500 0.350
 50300  0.0077 0.0040 0.0037  99.89% 0.2500 0.350
 50400  0.0095 0.0107 0.0040  99.81% 0.2500 0.350
 50500  0.0087 0.0032 0.0041  99.87% 0.2500 0.350
 50600  0.0091 0.0041 0.0047  99.86% 0.2500 0.350
 50700  0.0090 0.0066 0.0042  99.85% 0.2500 0.350
 50800  0.0090 0.0061 0.0048  99.85% 0.2500 0.350
 50900  0.0091 0.0044 0.0042  99.86% 0.2500 0.350
 51000  0.0094 0.0029 0.0043  99.87% 0.2500 0.350
 51100  0.0127 0.0049 0.0043  99.75% 0.2500 0.350
 51200  0.0088 0.0053 0.0039  99.85% 0.2500 0.350
 51300  0.0077 0.0031 0.0038  99.89% 0.2500 0.350
 51400  0.0123 0.0031 0.0041  99.77% 0.2500 0.350
 51500  0.0091 0.0055 0.0041  99.84% 0.2500 0.350
 51600  0.0099 0.0059 0.0039  99.82% 0.2500 0.350
 51700  0.0073 0.0033 0.0036  99.90% 0.2500 0.350
 51800  0.0077 0.0046 0.0041  99.89% 0.2500 0.350
 51900  0.0073 0.0031 0.0045  99.91% 0.2500 0.350
 52000  0.0153 0.0064 0.0041  99.69% 0.2500 0.350
 52100  0.0065 0.0022 0.0041  99.93% 0.2500 0.350
 52200  0.0107 0.0034 0.0039  99.82% 0.2500 0.350
 52300  0.0102 0.0030 0.0044  99.81% 0.2500 0.350
 52400  0.0173 0.0030 0.0043  99.62% 0.2500 0.350
 52500  0.0125 0.0094 0.0043  99.73% 0.2500 0.350
 52600  0.0075 0.0057 0.0042  99.90% 0.2500 0.350
 52700  0.0080 0.0039 0.0037  99.88% 0.2500 0.350
 52800  0.0079 0.0024 0.0040  99.90% 0.2500 0.350
 52900  0.0147 0.0032 0.0039  99.69% 0.2500 0.350
 53000  0.0095 0.0082 0.0041  99.86% 0.2500 0.350
 53100  0.0094 0.0032 0.0043  99.83% 0.2500 0.350
 53200  0.0087 0.0035 0.0043  99.84% 0.2500 0.350
 53300  0.0147 0.0162 0.0040  99.67% 0.2500 0.350
 53400  0.0075 0.0035 0.0039  99.91% 0.2500 0.350
 53500  0.0074 0.0044 0.0040  99.89% 0.2500 0.350
 53600  0.0076 0.0024 0.0039  99.86% 0.2500 0.350
 53700  0.0108 0.0038 0.0039  99.82% 0.2500 0.350
 53800  0.0119 0.0027 0.0041  99.77% 0.2500 0.350
 53900  0.0083 0.0032 0.0039  99.85% 0.2500 0.350
 54000  0.0080 0.0052 0.0040  99.88% 0.2500 0.350
 54100  0.0093 0.0025 0.0040  99.85% 0.2500 0.350
 54200  0.0205 0.0258 0.0041  99.51% 0.2500 0.350
 54300  0.0099 0.0022 0.0046  99.84% 0.2500 0.350
 54400  0.0079 0.0041 0.0042  99.88% 0.2500 0.350
 54500  0.0091 0.0042 0.0039  99.86% 0.2500 0.350
 54600  0.0105 0.0103 0.0041  99.82% 0.2500 0.350
 54700  0.0186 0.0042 0.0038  99.57% 0.2500 0.350
 54800  0.0092 0.0029 0.0042  99.85% 0.2500 0.350
 54900  0.0077 0.0045 0.0042  99.89% 0.2500 0.350
 55000  0.0090 0.0024 0.0039  99.84% 0.2500 0.350
 55100  0.0091 0.0031 0.0046  99.85% 0.2500 0.350
 55200  0.0074 0.0049 0.0045  99.92% 0.2500 0.350
 55300  0.0095 0.0059 0.0040  99.85% 0.2500 0.350
 55400  0.0083 0.0069 0.0039  99.86% 0.2500 0.350
 55500  0.0099 0.0045 0.0044  99.82% 0.2500 0.350
 55600  0.0105 0.0028 0.0041  99.80% 0.2500 0.350
 55700  0.0122 0.0037 0.0044  99.76% 0.2500 0.350
 55800  0.0098 0.0089 0.0045  99.82% 0.2500 0.350
 55900  0.0094 0.0053 0.0043  99.85% 0.2500 0.350
 56000  0.0084 0.0044 0.0041  99.85% 0.2500 0.350
 56100  0.0104 0.0030 0.0042  99.80% 0.2500 0.350
 56200  0.0093 0.0064 0.0040  99.85% 0.2500 0.350
 56300  0.0078 0.0019 0.0039  99.89% 0.2500 0.350
 56400  0.0088 0.0038 0.0043  99.88% 0.2500 0.350
 56500  0.0115 0.0028 0.0045  99.78% 0.2500 0.350
 56600  0.0092 0.0077 0.0041  99.85% 0.2500 0.350
 56700  0.0083 0.0035 0.0039  99.87% 0.2500 0.350
 56800  0.0097 0.0077 0.0041  99.80% 0.2500 0.350
 56900  0.0117 0.0040 0.0037  99.76% 0.2500 0.350
 57000  0.0083 0.0038 0.0035  99.87% 0.2500 0.350
 57100  0.0078 0.0022 0.0043  99.88% 0.2500 0.350
 57200  0.0125 0.0040 0.0045  99.77% 0.2500 0.350
 57300  0.0085 0.0030 0.0037  99.84% 0.2500 0.350
 57400  0.0091 0.0040 0.0044  99.86% 0.2500 0.350
 57500  0.0099 0.0067 0.0043  99.84% 0.2500 0.350
 57600  0.0101 0.0058 0.0038  99.81% 0.2500 0.350
 57700  0.0080 0.0031 0.0041  99.89% 0.2500 0.350
 57800  0.0075 0.0035 0.0042  99.89% 0.2500 0.350
 57900  0.0090 0.0031 0.0041  99.86% 0.2500 0.350
 58000  0.0124 0.0141 0.0043  99.77% 0.2500 0.350
 58100  0.0078 0.0038 0.0040  99.89% 0.2500 0.350
 58200  0.0073 0.0022 0.0041  99.90% 0.2500 0.350
 58300  0.0099 0.0018 0.0038  99.82% 0.2500 0.350
 58400  0.0091 0.0022 0.0045  99.86% 0.2500 0.350
 58500  0.0074 0.0042 0.0038  99.89% 0.2500 0.350
 58600  0.0074 0.0024 0.0041  99.90% 0.2500 0.350
 58700  0.0122 0.0042 0.0045  99.77% 0.2500 0.350
 58800  0.0140 0.0051 0.0043  99.71% 0.2500 0.350
 58900  0.0063 0.0030 0.0037  99.92% 0.2500 0.350
 59000  0.0093 0.0049 0.0037  99.83% 0.2500 0.350
 59100  0.0073 0.0043 0.0043  99.91% 0.2500 0.350
 59200  0.0083 0.0024 0.0040  99.85% 0.2500 0.350
 59300  0.0092 0.0041 0.0039  99.87% 0.2500 0.350
 59400  0.0071 0.0055 0.0037  99.90% 0.2500 0.350
 59500  0.0076 0.0046 0.0039  99.90% 0.2500 0.350
 59600  0.0080 0.0041 0.0038  99.85% 0.2500 0.350
 59700  0.0092 0.0072 0.0040  99.81% 0.2500 0.350
 59800  0.0075 0.0032 0.0039  99.88% 0.2500 0.350
 59900  0.0080 0.0041 0.0040  99.86% 0.2500 0.350
 60000  0.0066 0.0025 0.0037  99.91% 0.2500 0.350
 60100  0.0077 0.0026 0.0039  99.90% 0.2500 0.350
 60200  0.0087 0.0050 0.0040  99.85% 0.2500 0.350
 60300  0.0160 0.0118 0.0042  99.64% 0.2500 0.350
 60400  0.0059 0.0031 0.0036  99.93% 0.2500 0.350
 60500  0.0076 0.0030 0.0040  99.90% 0.2500 0.350
 60600  0.0084 0.0074 0.0034  99.83% 0.2500 0.350
 60700  0.0130 0.0042 0.0041  99.73% 0.2500 0.350
 60800  0.0128 0.0038 0.0038  99.76% 0.2500 0.350
 60900  0.0095 0.0050 0.0042  99.84% 0.2500 0.350
 61000  0.0067 0.0029 0.0041  99.91% 0.2500 0.350
 61100  0.0099 0.0053 0.0036  99.82% 0.2500 0.350
 61200  0.0098 0.0082 0.0037  99.82% 0.2500 0.350
 61300  0.0067 0.0026 0.0036  99.89% 0.2500 0.350
 61400  0.0075 0.0026 0.0036  99.86% 0.2500 0.350
 61500  0.0057 0.0019 0.0034  99.93% 0.2500 0.350
 61600  0.0109 0.0099 0.0036  99.78% 0.2500 0.350
 61700  0.0075 0.0071 0.0034  99.88% 0.2500 0.350
 61800  0.0141 0.0078 0.0040  99.71% 0.2500 0.350
